,FOLDER,IN FILE,MANUAL ID,OFFSET,DURATION,CLIP LENGTH,CHANNEL,SAMPLE RATE
941,AM5_samples_split,20190629_024000.WAV,bird,24.0,3.0,60.0,0,44100
1209,AM5_samples_split,20190629_024000.WAV,bird,27.0,3.0,60.0,0,44100
1045,AM5_samples_split,20190629_222000.WAV,bird,0.0,3.0,60.0,0,44100
1254,AM5_samples_split,20190629_222000.WAV,bird,3.0,3.0,60.0,0,44100
1163,AM5_samples_split,20190629_222000.WAV,bird,30.0,3.0,60.0,0,44100
1016,AM5_samples_split,20190629_222000.WAV,bird,33.0,3.0,60.0,0,44100
1099,AM5_samples_split,20190629_222000.WAV,bird,36.0,3.0,60.0,0,44100
1316,AM5_samples_split,20190629_222000.WAV,bird,39.0,3.0,60.0,0,44100
1295,AM5_samples_split,20190629_222000.WAV,bird,42.0,3.0,60.0,0,44100
1005,AM5_samples_split,20190629_222000.WAV,bird,45.0,3.0,60.0,0,44100
1355,AM5_samples_split,20190629_222000.WAV,bird,48.0,3.0,60.0,0,44100
1232,AM5_samples_split,20190629_222000.WAV,bird,51.0,3.0,60.0,0,44100
1376,AM5_samples_split,20190629_222000.WAV,bird,54.0,3.0,60.0,0,44100
1281,AM5_samples_split,20190629_222000.WAV,bird,57.0,3.0,60.0,0,44100
1136,AM5_samples_split,20190629_222000.WAV,bird,6.0,3.0,60.0,0,44100
1327,AM5_samples_split,20190629_222000.WAV,bird,9.0,3.0,60.0,0,44100
1115,AM5_samples_split,20190629_222000.WAV,bird,12.0,3.0,60.0,0,44100
998,AM5_samples_split,20190629_222000.WAV,bird,15.0,3.0,60.0,0,44100
1148,AM5_samples_split,20190629_222000.WAV,bird,18.0,3.0,60.0,0,44100
1214,AM5_samples_split,20190629_222000.WAV,bird,21.0,3.0,60.0,0,44100
1252,AM5_samples_split,20190629_222000.WAV,bird,24.0,3.0,60.0,0,44100
1176,AM5_samples_split,20190629_222000.WAV,bird,27.0,3.0,60.0,0,44100
1211,AM5_samples_split,20190629_223000.WAV,bird,0.0,3.0,60.0,0,44100
1131,AM5_samples_split,20190629_223000.WAV,bird,3.0,3.0,60.0,0,44100
1097,AM5_samples_split,20190629_223000.WAV,bird,30.0,3.0,60.0,0,44100
1132,AM5_samples_split,20190629_223000.WAV,bird,33.0,3.0,60.0,0,44100
1337,AM5_samples_split,20190629_223000.WAV,bird,36.0,3.0,60.0,0,44100
1027,AM5_samples_split,20190629_223000.WAV,bird,39.0,3.0,60.0,0,44100
1103,AM5_samples_split,20190629_223000.WAV,bird,42.0,3.0,60.0,0,44100
970,AM5_samples_split,20190629_223000.WAV,bird,45.0,3.0,60.0,0,44100
1206,AM5_samples_split,20190629_223000.WAV,bird,48.0,3.0,60.0,0,44100
1070,AM5_samples_split,20190629_223000.WAV,bird,57.0,3.0,60.0,0,44100
1336,AM5_samples_split,20190629_223000.WAV,bird,9.0,3.0,60.0,0,44100
1006,AM5_samples_split,20190629_223000.WAV,bird,12.0,3.0,60.0,0,44100
1083,AM5_samples_split,20190629_223000.WAV,bird,15.0,3.0,60.0,0,44100
1361,AM5_samples_split,20190629_223000.WAV,bird,18.0,3.0,60.0,0,44100
1359,AM5_samples_split,20190629_223000.WAV,bird,21.0,3.0,60.0,0,44100
958,AM5_samples_split,20190629_223000.WAV,bird,24.0,3.0,60.0,0,44100
1191,AM5_samples_split,20190629_223000.WAV,bird,27.0,3.0,60.0,0,44100
1093,AM5_samples_split,20190630_061000.WAV,bird,33.0,3.0,60.0,0,44100
986,AM5_samples_split,20190630_061000.WAV,bird,36.0,3.0,60.0,0,44100
1330,AM5_samples_split,20190630_061000.WAV,bird,39.0,3.0,60.0,0,44100
1353,AM5_samples_split,20190630_061000.WAV,bird,6.0,3.0,60.0,0,44100
1155,AM5_samples_split,20190630_061000.WAV,bird,21.0,3.0,60.0,0,44100
1328,AM5_samples_split,20190630_061000.WAV,bird,24.0,3.0,60.0,0,44100
1149,AM5_samples_split,20190701_172000.WAV,bird,0.0,3.0,60.0,0,44100
1360,AM5_samples_split,20190701_172000.WAV,bird,3.0,3.0,60.0,0,44100
1109,AM5_samples_split,20190701_172000.WAV,bird,45.0,3.0,60.0,0,44100
1293,AM5_samples_split,20190701_172000.WAV,bird,54.0,3.0,60.0,0,44100
1319,AM5_samples_split,20190701_172000.WAV,bird,6.0,3.0,60.0,0,44100
1123,AM5_samples_split,20190701_172000.WAV,bird,9.0,3.0,60.0,0,44100
1247,AM5_samples_split,20190701_172000.WAV,bird,15.0,3.0,60.0,0,44100
1309,AM5_samples_split,20190701_172000.WAV,bird,18.0,3.0,60.0,0,44100
1215,AM5_samples_split,20190701_172000.WAV,bird,21.0,3.0,60.0,0,44100
1331,AM5_samples_split,20190701_172000.WAV,bird,24.0,3.0,60.0,0,44100
1362,AM5_samples_split,20190701_190000.WAV,bird,30.0,3.0,60.0,0,44100
1375,AM5_samples_split,20190701_190000.WAV,bird,33.0,3.0,60.0,0,44100
1049,AM5_samples_split,20190701_190000.WAV,bird,48.0,3.0,60.0,0,44100
1200,AM5_samples_split,20190701_190000.WAV,bird,51.0,3.0,60.0,0,44100
1338,AM5_samples_split,20190701_190000.WAV,bird,15.0,3.0,60.0,0,44100
968,AM5_samples_split,20190701_190000.WAV,bird,18.0,3.0,60.0,0,44100
981,AM5_samples_split,20190701_190000.WAV,bird,21.0,3.0,60.0,0,44100
1130,AM5_samples_split,20190703_115000.WAV,bird,0.0,3.0,60.0,0,44100
1314,AM5_samples_split,20190703_115000.WAV,bird,3.0,3.0,60.0,0,44100
1379,AM5_samples_split,20190703_115000.WAV,bird,33.0,3.0,60.0,0,44100
1159,AM5_samples_split,20190703_115000.WAV,bird,36.0,3.0,60.0,0,44100
1354,AM5_samples_split,20190703_115000.WAV,bird,39.0,3.0,60.0,0,44100
1273,AM5_samples_split,20190703_115000.WAV,bird,57.0,3.0,60.0,0,44100
1290,AM5_samples_split,20190703_115000.WAV,bird,6.0,3.0,60.0,0,44100
1291,AM5_samples_split,20190703_115000.WAV,bird,9.0,3.0,60.0,0,44100
1264,AM5_samples_split,20190703_115000.WAV,bird,12.0,3.0,60.0,0,44100
1230,AM5_samples_split,20190703_115000.WAV,bird,21.0,3.0,60.0,0,44100
1500,AM6_samples_split,20190611_053000.WAV,bird,3.0,3.0,60.0,0,44100
1565,AM6_samples_split,20190611_053000.WAV,bird,30.0,3.0,60.0,0,44100
1589,AM6_samples_split,20190611_053000.WAV,bird,33.0,3.0,60.0,0,44100
1757,AM6_samples_split,20190611_053000.WAV,bird,6.0,3.0,60.0,0,44100
1418,AM6_samples_split,20190611_053000.WAV,bird,9.0,3.0,60.0,0,44100
1443,AM6_samples_split,20190611_053000.WAV,bird,12.0,3.0,60.0,0,44100
1515,AM6_samples_split,20190611_053000.WAV,bird,15.0,3.0,60.0,0,44100
1438,AM6_samples_split,20190611_053000.WAV,bird,21.0,3.0,60.0,0,44100
1498,AM6_samples_split,20190611_230000.WAV,bird,0.0,3.0,60.0,0,44100
1667,AM6_samples_split,20190611_230000.WAV,bird,3.0,3.0,60.0,0,44100
1394,AM6_samples_split,20190611_230000.WAV,bird,30.0,3.0,60.0,0,44100
1556,AM6_samples_split,20190611_230000.WAV,bird,33.0,3.0,60.0,0,44100
1502,AM6_samples_split,20190611_230000.WAV,bird,36.0,3.0,60.0,0,44100
1674,AM6_samples_split,20190611_230000.WAV,bird,39.0,3.0,60.0,0,44100
1396,AM6_samples_split,20190611_230000.WAV,bird,42.0,3.0,60.0,0,44100
1716,AM6_samples_split,20190611_230000.WAV,bird,45.0,3.0,60.0,0,44100
1725,AM6_samples_split,20190611_230000.WAV,bird,48.0,3.0,60.0,0,44100
1731,AM6_samples_split,20190611_230000.WAV,bird,51.0,3.0,60.0,0,44100
1769,AM6_samples_split,20190611_230000.WAV,bird,54.0,3.0,60.0,0,44100
1784,AM6_samples_split,20190611_230000.WAV,bird,57.0,3.0,60.0,0,44100
1440,AM6_samples_split,20190611_230000.WAV,bird,6.0,3.0,60.0,0,44100
1459,AM6_samples_split,20190611_230000.WAV,bird,9.0,3.0,60.0,0,44100
1647,AM6_samples_split,20190611_230000.WAV,bird,12.0,3.0,60.0,0,44100
1750,AM6_samples_split,20190611_230000.WAV,bird,15.0,3.0,60.0,0,44100
1695,AM6_samples_split,20190611_230000.WAV,bird,18.0,3.0,60.0,0,44100
1747,AM6_samples_split,20190611_230000.WAV,bird,21.0,3.0,60.0,0,44100
1612,AM6_samples_split,20190611_230000.WAV,bird,24.0,3.0,60.0,0,44100
1704,AM6_samples_split,20190611_230000.WAV,bird,27.0,3.0,60.0,0,44100
1554,AM6_samples_split,20190612_013000.WAV,bird,0.0,3.0,60.0,0,44100
1636,AM6_samples_split,20190612_013000.WAV,bird,3.0,3.0,60.0,0,44100
1478,AM6_samples_split,20190612_013000.WAV,bird,30.0,3.0,60.0,0,44100
1591,AM6_samples_split,20190612_013000.WAV,bird,36.0,3.0,60.0,0,44100
1525,AM6_samples_split,20190612_013000.WAV,bird,39.0,3.0,60.0,0,44100
1616,AM6_samples_split,20190612_013000.WAV,bird,42.0,3.0,60.0,0,44100
1654,AM6_samples_split,20190612_013000.WAV,bird,45.0,3.0,60.0,0,44100
1484,AM6_samples_split,20190612_013000.WAV,bird,48.0,3.0,60.0,0,44100
1791,AM6_samples_split,20190612_013000.WAV,bird,54.0,3.0,60.0,0,44100
1741,AM6_samples_split,20190612_013000.WAV,bird,57.0,3.0,60.0,0,44100
1609,AM6_samples_split,20190612_013000.WAV,bird,9.0,3.0,60.0,0,44100
1540,AM6_samples_split,20190612_013000.WAV,bird,12.0,3.0,60.0,0,44100
1641,AM6_samples_split,20190612_013000.WAV,bird,15.0,3.0,60.0,0,44100
1745,AM6_samples_split,20190612_013000.WAV,bird,18.0,3.0,60.0,0,44100
1658,AM6_samples_split,20190612_013000.WAV,bird,21.0,3.0,60.0,0,44100
1758,AM6_samples_split,20190612_013000.WAV,bird,27.0,3.0,60.0,0,44100
1451,AM6_samples_split,20190612_030000.WAV,bird,0.0,3.0,60.0,0,44100
1520,AM6_samples_split,20190612_030000.WAV,bird,30.0,3.0,60.0,0,44100
1552,AM6_samples_split,20190612_030000.WAV,bird,33.0,3.0,60.0,0,44100
1629,AM6_samples_split,20190612_030000.WAV,bird,12.0,3.0,60.0,0,44100
1403,AM6_samples_split,20190612_030000.WAV,bird,21.0,3.0,60.0,0,44100
1399,AM6_samples_split,20190614_034000.WAV,bird,0.0,3.0,60.0,0,44100
1445,AM6_samples_split,20190614_034000.WAV,bird,3.0,3.0,60.0,0,44100
1687,AM6_samples_split,20190614_034000.WAV,bird,30.0,3.0,60.0,0,44100
1400,AM6_samples_split,20190614_034000.WAV,bird,33.0,3.0,60.0,0,44100
1570,AM6_samples_split,20190614_034000.WAV,bird,36.0,3.0,60.0,0,44100
1663,AM6_samples_split,20190614_034000.WAV,bird,39.0,3.0,60.0,0,44100
1792,AM6_samples_split,20190614_034000.WAV,bird,42.0,3.0,60.0,0,44100
1480,AM6_samples_split,20190614_034000.WAV,bird,45.0,3.0,60.0,0,44100
1409,AM6_samples_split,20190614_034000.WAV,bird,48.0,3.0,60.0,0,44100
1415,AM6_samples_split,20190614_034000.WAV,bird,51.0,3.0,60.0,0,44100
1635,AM6_samples_split,20190614_034000.WAV,bird,57.0,3.0,60.0,0,44100
1472,AM6_samples_split,20190614_034000.WAV,bird,6.0,3.0,60.0,0,44100
1391,AM6_samples_split,20190614_034000.WAV,bird,9.0,3.0,60.0,0,44100
1775,AM6_samples_split,20190614_034000.WAV,bird,12.0,3.0,60.0,0,44100
1764,AM6_samples_split,20190614_034000.WAV,bird,15.0,3.0,60.0,0,44100
1462,AM6_samples_split,20190614_034000.WAV,bird,21.0,3.0,60.0,0,44100
1416,AM6_samples_split,20190614_034000.WAV,bird,24.0,3.0,60.0,0,44100
1513,AM6_samples_split,20190614_034000.WAV,bird,27.0,3.0,60.0,0,44100
1395,AM6_samples_split,20190616_232000.WAV,bird,0.0,3.0,60.0,0,44100
1717,AM6_samples_split,20190616_232000.WAV,bird,3.0,3.0,60.0,0,44100
1798,AM6_samples_split,20190616_232000.WAV,bird,30.0,3.0,60.0,0,44100
1420,AM6_samples_split,20190616_232000.WAV,bird,33.0,3.0,60.0,0,44100
1505,AM6_samples_split,20190616_232000.WAV,bird,36.0,3.0,60.0,0,44100
1748,AM6_samples_split,20190616_232000.WAV,bird,39.0,3.0,60.0,0,44100
1682,AM6_samples_split,20190616_232000.WAV,bird,42.0,3.0,60.0,0,44100
1600,AM6_samples_split,20190616_232000.WAV,bird,45.0,3.0,60.0,0,44100
1755,AM6_samples_split,20190616_232000.WAV,bird,48.0,3.0,60.0,0,44100
1380,AM6_samples_split,20190616_232000.WAV,bird,51.0,3.0,60.0,0,44100
1710,AM6_samples_split,20190616_232000.WAV,bird,54.0,3.0,60.0,0,44100
1608,AM6_samples_split,20190616_232000.WAV,bird,57.0,3.0,60.0,0,44100
1563,AM6_samples_split,20190616_232000.WAV,bird,6.0,3.0,60.0,0,44100
1582,AM6_samples_split,20190616_232000.WAV,bird,9.0,3.0,60.0,0,44100
1721,AM6_samples_split,20190616_232000.WAV,bird,12.0,3.0,60.0,0,44100
1503,AM6_samples_split,20190616_232000.WAV,bird,15.0,3.0,60.0,0,44100
1384,AM6_samples_split,20190616_232000.WAV,bird,18.0,3.0,60.0,0,44100
1779,AM6_samples_split,20190616_232000.WAV,bird,21.0,3.0,60.0,0,44100
1402,AM6_samples_split,20190616_232000.WAV,bird,24.0,3.0,60.0,0,44100
1788,AM6_samples_split,20190616_232000.WAV,bird,27.0,3.0,60.0,0,44100
1729,AM6_samples_split,20190617_165000.WAV,bird,3.0,3.0,60.0,0,44100
1777,AM6_samples_split,20190617_165000.WAV,bird,30.0,3.0,60.0,0,44100
1455,AM6_samples_split,20190617_165000.WAV,bird,33.0,3.0,60.0,0,44100
1408,AM6_samples_split,20190617_165000.WAV,bird,36.0,3.0,60.0,0,44100
1532,AM6_samples_split,20190617_165000.WAV,bird,39.0,3.0,60.0,0,44100
1749,AM6_samples_split,20190617_165000.WAV,bird,42.0,3.0,60.0,0,44100
1722,AM6_samples_split,20190617_165000.WAV,bird,48.0,3.0,60.0,0,44100
1425,AM6_samples_split,20190617_165000.WAV,bird,51.0,3.0,60.0,0,44100
1652,AM6_samples_split,20190617_165000.WAV,bird,54.0,3.0,60.0,0,44100
1640,AM6_samples_split,20190617_165000.WAV,bird,57.0,3.0,60.0,0,44100
1588,AM6_samples_split,20190617_165000.WAV,bird,12.0,3.0,60.0,0,44100
1579,AM6_samples_split,20190617_165000.WAV,bird,15.0,3.0,60.0,0,44100
1799,AM6_samples_split,20190617_165000.WAV,bird,18.0,3.0,60.0,0,44100
1595,AM6_samples_split,20190617_165000.WAV,bird,21.0,3.0,60.0,0,44100
1421,AM6_samples_split,20190617_165000.WAV,bird,24.0,3.0,60.0,0,44100
1386,AM6_samples_split,20190617_165000.WAV,bird,27.0,3.0,60.0,0,44100
1553,AM6_samples_split,20190619_014000.WAV,bird,30.0,3.0,60.0,0,44100
1568,AM6_samples_split,20190619_014000.WAV,bird,33.0,3.0,60.0,0,44100
1562,AM6_samples_split,20190619_014000.WAV,bird,54.0,3.0,60.0,0,44100
1615,AM6_samples_split,20190619_014000.WAV,bird,57.0,3.0,60.0,0,44100
1730,AM6_samples_split,20190619_074000.WAV,bird,3.0,3.0,60.0,0,44100
1454,AM6_samples_split,20190619_074000.WAV,bird,30.0,3.0,60.0,0,44100
1683,AM6_samples_split,20190619_074000.WAV,bird,33.0,3.0,60.0,0,44100
1567,AM6_samples_split,20190619_074000.WAV,bird,36.0,3.0,60.0,0,44100
1465,AM6_samples_split,20190619_074000.WAV,bird,57.0,3.0,60.0,0,44100
1460,AM6_samples_split,20190619_074000.WAV,bird,18.0,3.0,60.0,0,44100
1518,AM6_samples_split,20190619_074000.WAV,bird,21.0,3.0,60.0,0,44100
1407,AM6_samples_split,20190619_074000.WAV,bird,24.0,3.0,60.0,0,44100
1744,AM6_samples_split,20190619_074000.WAV,bird,27.0,3.0,60.0,0,44100
1778,AM6_samples_split,20190623_175000.WAV,bird,51.0,3.0,60.0,0,44100
1448,AM6_samples_split,20190623_175000.WAV,bird,54.0,3.0,60.0,0,44100
1481,AM6_samples_split,20190623_175000.WAV,bird,57.0,3.0,60.0,0,44100
1533,AM6_samples_split,20190623_175000.WAV,bird,21.0,3.0,60.0,0,44100
1389,AM6_samples_split,20190625_024000.WAV,bird,0.0,3.0,60.0,0,44100
1648,AM6_samples_split,20190625_024000.WAV,bird,45.0,3.0,60.0,0,44100
1586,AM6_samples_split,20190625_024000.WAV,bird,48.0,3.0,60.0,0,44100
1519,AM6_samples_split,20190625_024000.WAV,bird,51.0,3.0,60.0,0,44100
1412,AM6_samples_split,20190625_024000.WAV,bird,54.0,3.0,60.0,0,44100
1734,AM6_samples_split,20190625_024000.WAV,bird,6.0,3.0,60.0,0,44100
1557,AM6_samples_split,20190625_024000.WAV,bird,9.0,3.0,60.0,0,44100
1584,AM6_samples_split,20190625_024000.WAV,bird,12.0,3.0,60.0,0,44100
1661,AM6_samples_split,20190625_024000.WAV,bird,15.0,3.0,60.0,0,44100
1393,AM6_samples_split,20190625_024000.WAV,bird,24.0,3.0,60.0,0,44100
1621,AM6_samples_split,20190625_024000.WAV,bird,27.0,3.0,60.0,0,44100
1486,AM6_samples_split,20190625_042000.WAV,bird,36.0,3.0,60.0,0,44100
1686,AM6_samples_split,20190625_042000.WAV,bird,42.0,3.0,60.0,0,44100
1383,AM6_samples_split,20190625_042000.WAV,bird,48.0,3.0,60.0,0,44100
1751,AM6_samples_split,20190625_042000.WAV,bird,57.0,3.0,60.0,0,44100
1529,AM6_samples_split,20190625_042000.WAV,bird,9.0,3.0,60.0,0,44100
1530,AM6_samples_split,20190625_042000.WAV,bird,21.0,3.0,60.0,0,44100
1497,AM6_samples_split,20190625_042000.WAV,bird,24.0,3.0,60.0,0,44100
1464,AM6_samples_split,20190625_042000.WAV,bird,27.0,3.0,60.0,0,44100
1664,AM6_samples_split,20190627_210000.WAV,bird,9.0,3.0,60.0,0,44100
1782,AM6_samples_split,20190627_210000.WAV,bird,12.0,3.0,60.0,0,44100
1508,AM6_samples_split,20190627_210000.WAV,bird,18.0,3.0,60.0,0,44100
1766,AM6_samples_split,20190627_210000.WAV,bird,21.0,3.0,60.0,0,44100
1646,AM6_samples_split,20190627_210000.WAV,bird,24.0,3.0,60.0,0,44100
1719,AM6_samples_split,20190627_210000.WAV,bird,27.0,3.0,60.0,0,44100
1392,AM6_samples_split,20190630_013000.WAV,bird,33.0,3.0,60.0,0,44100
1466,AM6_samples_split,20190630_013000.WAV,bird,39.0,3.0,60.0,0,44100
1398,AM6_samples_split,20190630_013000.WAV,bird,42.0,3.0,60.0,0,44100
1724,AM6_samples_split,20190630_013000.WAV,bird,45.0,3.0,60.0,0,44100
1507,AM6_samples_split,20190630_013000.WAV,bird,48.0,3.0,60.0,0,44100
1638,AM6_samples_split,20190630_013000.WAV,bird,51.0,3.0,60.0,0,44100
1549,AM6_samples_split,20190630_013000.WAV,bird,54.0,3.0,60.0,0,44100
1679,AM6_samples_split,20190630_013000.WAV,bird,57.0,3.0,60.0,0,44100
1585,AM6_samples_split,20190630_013000.WAV,bird,9.0,3.0,60.0,0,44100
1597,AM6_samples_split,20190630_013000.WAV,bird,18.0,3.0,60.0,0,44100
1669,AM6_samples_split,20190630_013000.WAV,bird,21.0,3.0,60.0,0,44100
1760,AM6_samples_split,20190630_192000.WAV,bird,33.0,3.0,60.0,0,44100
1428,AM6_samples_split,20190630_192000.WAV,bird,42.0,3.0,60.0,0,44100
1524,AM6_samples_split,20190630_192000.WAV,bird,48.0,3.0,60.0,0,44100
1511,AM6_samples_split,20190630_192000.WAV,bird,12.0,3.0,60.0,0,44100
1483,AM6_samples_split,20190630_192000.WAV,bird,21.0,3.0,60.0,0,44100
1506,AM6_samples_split,20190630_214000.WAV,bird,0.0,3.0,60.0,0,44100
1544,AM6_samples_split,20190630_214000.WAV,bird,3.0,3.0,60.0,0,44100
1477,AM6_samples_split,20190630_214000.WAV,bird,30.0,3.0,60.0,0,44100
1793,AM6_samples_split,20190630_214000.WAV,bird,33.0,3.0,60.0,0,44100
1781,AM6_samples_split,20190630_214000.WAV,bird,36.0,3.0,60.0,0,44100
1550,AM6_samples_split,20190630_214000.WAV,bird,39.0,3.0,60.0,0,44100
1634,AM6_samples_split,20190630_214000.WAV,bird,42.0,3.0,60.0,0,44100
1397,AM6_samples_split,20190630_214000.WAV,bird,45.0,3.0,60.0,0,44100
1604,AM6_samples_split,20190630_214000.WAV,bird,48.0,3.0,60.0,0,44100
1662,AM6_samples_split,20190630_214000.WAV,bird,51.0,3.0,60.0,0,44100
1467,AM6_samples_split,20190630_214000.WAV,bird,54.0,3.0,60.0,0,44100
1577,AM6_samples_split,20190630_214000.WAV,bird,57.0,3.0,60.0,0,44100
1492,AM6_samples_split,20190630_214000.WAV,bird,6.0,3.0,60.0,0,44100
1442,AM6_samples_split,20190630_214000.WAV,bird,9.0,3.0,60.0,0,44100
1598,AM6_samples_split,20190630_214000.WAV,bird,12.0,3.0,60.0,0,44100
1771,AM6_samples_split,20190630_214000.WAV,bird,15.0,3.0,60.0,0,44100
1623,AM6_samples_split,20190630_214000.WAV,bird,18.0,3.0,60.0,0,44100
1614,AM6_samples_split,20190630_214000.WAV,bird,21.0,3.0,60.0,0,44100
1405,AM6_samples_split,20190630_214000.WAV,bird,24.0,3.0,60.0,0,44100
1534,AM6_samples_split,20190630_214000.WAV,bird,27.0,3.0,60.0,0,44100
1427,AM6_samples_split,20190702_154000.WAV,bird,33.0,3.0,60.0,0,44100
1626,AM6_samples_split,20190702_154000.WAV,bird,45.0,3.0,60.0,0,44100
1642,AM6_samples_split,20190704_160000.WAV,bird,0.0,3.0,60.0,0,44100
1430,AM6_samples_split,20190704_160000.WAV,bird,3.0,3.0,60.0,0,44100
1628,AM6_samples_split,20190704_160000.WAV,bird,6.0,3.0,60.0,0,44100
1413,AM6_samples_split,20190704_160000.WAV,bird,9.0,3.0,60.0,0,44100
1666,AM6_samples_split,20190704_160000.WAV,bird,18.0,3.0,60.0,0,44100
1437,AM6_samples_split,20190704_160000.WAV,bird,21.0,3.0,60.0,0,44100
1510,AM6_samples_split,20190704_225000.WAV,bird,0.0,3.0,60.0,0,44100
1578,AM6_samples_split,20190704_225000.WAV,bird,3.0,3.0,60.0,0,44100
1521,AM6_samples_split,20190704_225000.WAV,bird,30.0,3.0,60.0,0,44100
1512,AM6_samples_split,20190704_225000.WAV,bird,33.0,3.0,60.0,0,44100
1590,AM6_samples_split,20190704_225000.WAV,bird,36.0,3.0,60.0,0,44100
1501,AM6_samples_split,20190704_225000.WAV,bird,39.0,3.0,60.0,0,44100
1633,AM6_samples_split,20190704_225000.WAV,bird,42.0,3.0,60.0,0,44100
1410,AM6_samples_split,20190704_225000.WAV,bird,45.0,3.0,60.0,0,44100
1458,AM6_samples_split,20190704_225000.WAV,bird,48.0,3.0,60.0,0,44100
1765,AM6_samples_split,20190704_225000.WAV,bird,51.0,3.0,60.0,0,44100
1759,AM6_samples_split,20190704_225000.WAV,bird,54.0,3.0,60.0,0,44100
1474,AM6_samples_split,20190704_225000.WAV,bird,57.0,3.0,60.0,0,44100
1610,AM6_samples_split,20190704_225000.WAV,bird,6.0,3.0,60.0,0,44100
1496,AM6_samples_split,20190704_225000.WAV,bird,9.0,3.0,60.0,0,44100
1618,AM6_samples_split,20190704_225000.WAV,bird,12.0,3.0,60.0,0,44100
1566,AM6_samples_split,20190704_225000.WAV,bird,15.0,3.0,60.0,0,44100
1535,AM6_samples_split,20190704_225000.WAV,bird,21.0,3.0,60.0,0,44100
1698,AM6_samples_split,20190704_225000.WAV,bird,24.0,3.0,60.0,0,44100
1773,AM6_samples_split,20190704_225000.WAV,bird,27.0,3.0,60.0,0,44100
1733,AM6_samples_split,20190705_000000.WAV,bird,0.0,3.0,60.0,0,44100
1697,AM6_samples_split,20190705_000000.WAV,bird,3.0,3.0,60.0,0,44100
1707,AM6_samples_split,20190705_000000.WAV,bird,30.0,3.0,60.0,0,44100
1528,AM6_samples_split,20190705_000000.WAV,bird,33.0,3.0,60.0,0,44100
1441,AM6_samples_split,20190705_000000.WAV,bird,36.0,3.0,60.0,0,44100
1670,AM6_samples_split,20190705_000000.WAV,bird,39.0,3.0,60.0,0,44100
1746,AM6_samples_split,20190705_000000.WAV,bird,42.0,3.0,60.0,0,44100
1531,AM6_samples_split,20190705_000000.WAV,bird,48.0,3.0,60.0,0,44100
1657,AM6_samples_split,20190705_000000.WAV,bird,51.0,3.0,60.0,0,44100
1527,AM6_samples_split,20190705_000000.WAV,bird,6.0,3.0,60.0,0,44100
1424,AM6_samples_split,20190705_000000.WAV,bird,9.0,3.0,60.0,0,44100
1433,AM6_samples_split,20190705_000000.WAV,bird,27.0,3.0,60.0,0,44100
3194,WWF1_samples_split,5D0EFDF0.WAV,bird,3.0,3.0,60.0,0,44100
3328,WWF1_samples_split,5D0EFDF0.WAV,bird,30.0,3.0,60.0,0,44100
3247,WWF1_samples_split,5D0EFDF0.WAV,bird,33.0,3.0,60.0,0,44100
3620,WWF1_samples_split,5D0EFDF0.WAV,bird,39.0,3.0,60.0,0,44100
3590,WWF1_samples_split,5D0EFDF0.WAV,bird,45.0,3.0,60.0,0,44100
3248,WWF1_samples_split,5D0EFDF0.WAV,bird,54.0,3.0,60.0,0,44100
3300,WWF1_samples_split,5D10E0C0.WAV,bird,12.0,3.0,60.0,0,44100
3497,WWF1_samples_split,5D10E0C0.WAV,bird,15.0,3.0,60.0,0,44100
3352,WWF1_samples_split,5D10E0C0.WAV,bird,24.0,3.0,60.0,0,44100
3498,WWF1_samples_split,5D123240.WAV,bird,0.0,3.0,60.0,0,44100
3478,WWF1_samples_split,5D123240.WAV,bird,3.0,3.0,60.0,0,44100
3344,WWF1_samples_split,5D123240.WAV,bird,9.0,3.0,60.0,0,44100
3312,WWF1_samples_split,5D14BB78.WAV,bird,0.0,3.0,60.0,0,44100
3362,WWF1_samples_split,5D14BB78.WAV,bird,3.0,3.0,60.0,0,44100
3296,WWF1_samples_split,5D14BB78.WAV,bird,30.0,3.0,60.0,0,44100
3634,WWF1_samples_split,5D14BB78.WAV,bird,33.0,3.0,60.0,0,44100
3203,WWF1_samples_split,5D14BB78.WAV,bird,36.0,3.0,60.0,0,44100
3208,WWF1_samples_split,5D14BB78.WAV,bird,39.0,3.0,60.0,0,44100
3237,WWF1_samples_split,5D14BB78.WAV,bird,42.0,3.0,60.0,0,44100
3275,WWF1_samples_split,5D14BB78.WAV,bird,45.0,3.0,60.0,0,44100
3205,WWF1_samples_split,5D14BB78.WAV,bird,48.0,3.0,60.0,0,44100
3613,WWF1_samples_split,5D14BB78.WAV,bird,51.0,3.0,60.0,0,44100
3576,WWF1_samples_split,5D14BB78.WAV,bird,54.0,3.0,60.0,0,44100
3279,WWF1_samples_split,5D14BB78.WAV,bird,57.0,3.0,60.0,0,44100
3404,WWF1_samples_split,5D14BB78.WAV,bird,6.0,3.0,60.0,0,44100
3436,WWF1_samples_split,5D14BB78.WAV,bird,9.0,3.0,60.0,0,44100
3334,WWF1_samples_split,5D14BB78.WAV,bird,12.0,3.0,60.0,0,44100
3297,WWF1_samples_split,5D14BB78.WAV,bird,15.0,3.0,60.0,0,44100
3246,WWF1_samples_split,5D14BB78.WAV,bird,18.0,3.0,60.0,0,44100
3608,WWF1_samples_split,5D14BB78.WAV,bird,21.0,3.0,60.0,0,44100
